,USAF,YR--MODAHRMN,TEMP,MAX,MIN,CELSIUS
4868,28450,201707080500,2.0,,,13
4869,28450,201707080520,2.0,,,13
4870,28450,201707080550,2.0,,,13
4871,28450,201707080600,2.0,2.0,2.0,14
4872,28450,201707080620,2.0,,,13
4873,28450,201707080650,2.0,,,15
4874,28450,201707080700,2.0,,,15
4875,28450,201707080720,2.0,,,16
4876,28450,201707080750,2.0,,,16
4877,28450,201707080800,2.0,,,17
4878,28450,201707080820,2.0,,,17
4879,28450,201707080850,2.0,,,17
4880,28450,201707080900,2.0,,,17
4881,28450,201707080920,2.0,,,17
4882,28450,201707080950,2.0,,,17
4883,28450,201707081000,2.0,,,18
4884,28450,201707081020,2.0,,,17
4885,28450,201707081050,2.0,,,17
4886,28450,201707081100,2.0,,,17
4887,28450,201707081120,2.0,,,17
4888,28450,201707081150,2.0,,,17
4889,28450,201707081200,2.0,,,17
4890,28450,201707081220,2.0,,,17
4891,28450,201707081250,2.0,,,17
4892,28450,201707081300,2.0,,,18
4893,28450,201707081320,2.0,,,17
4894,28450,201707081350,2.0,,,18
4895,28450,201707081400,2.0,,,18
4896,28450,201707081420,2.0,,,17
4897,28450,201707081450,2.0,,,17
4898,28450,201707081500,2.0,,,18
4899,28450,201707081520,2.0,,,18
4900,28450,201707081550,2.0,,,18
4901,28450,201707081600,2.0,,,18
4902,28450,201707081620,2.0,,,18
4903,28450,201707081650,2.0,,,18
4904,28450,201707081700,2.0,,,18
4905,28450,201707081720,2.0,,,17
4906,28450,201707081750,2.0,,,17
4907,28450,201707081800,2.0,2.0,2.0,16
4908,28450,201707081820,2.0,,,16
4909,28450,201707081850,2.0,,,17
4910,28450,201707081900,2.0,,,16
4911,28450,201707081920,2.0,,,17
4912,28450,201707081950,2.0,,,17
4913,28450,201707082000,2.0,,,15
4914,28450,201707082020,2.0,,,16
4915,28450,201707082050,2.0,,,15
4916,28450,201707082100,2.0,,,15
4917,28450,201707082120,2.0,,,15
4918,28450,201707082150,2.0,,,15
4919,28450,201707082200,2.0,,,14
4920,28450,201707082220,2.0,,,15
4921,28450,201707082250,2.0,,,12
4922,28450,201707082300,2.0,,,13
4923,28450,201707082320,2.0,,,12
4924,28450,201707082350,2.0,,,12
4925,28450,201707090000,2.0,,,12
4926,28450,201707090020,2.0,,,12
4927,28450,201707090050,2.0,,,12
4928,28450,201707090100,2.0,,,11
4929,28450,201707090120,2.0,,,12
4930,28450,201707090150,2.0,,,12
4931,28450,201707090200,2.0,,,12
4932,28450,201707090220,2.0,,,12
4933,28450,201707090250,2.0,,,12
4934,28450,201707090300,2.0,,,13
4935,28450,201707090320,2.0,,,12
4936,28450,201707090350,2.0,,,12
4937,28450,201707090400,2.0,,,14
4938,28450,201707090420,2.0,,,13
4939,28450,201707090450,2.0,,,15
4940,28450,201707090500,2.0,,,15
4941,28450,201707090520,2.0,,,15
4942,28450,201707090550,2.0,,,16
4943,28450,201707090600,2.0,2.0,2.0,16
4944,28450,201707090620,2.0,,,17
4945,28450,201707090650,2.0,,,17
4946,28450,201707090700,2.0,,,17
4947,28450,201707090720,2.0,,,17
4948,28450,201707090750,2.0,,,17
4949,28450,201707090800,2.0,,,17
4950,28450,201707090820,2.0,,,17
4951,28450,201707090850,2.0,,,17
4952,28450,201707090900,2.0,,,18
4953,28450,201707090920,2.0,,,18
4954,28450,201707090950,2.0,,,18
4955,28450,201707091000,2.0,,,19
4956,28450,201707091020,2.0,,,18
4957,28450,201707091050,2.0,,,18
4958,28450,201707091100,2.0,,,20
4959,28450,201707091120,2.0,,,20
4960,28450,201707091150,2.0,,,20
4961,28450,201707091200,2.0,,,20
4962,28450,201707091220,2.0,,,20
4963,28450,201707091250,2.0,,,20
4964,28450,201707091300,2.0,,,20
4965,28450,201707091320,2.0,,,20
4966,28450,201707091350,2.0,,,20
4967,28450,201707091400,2.0,,,20
4968,28450,201707091420,2.0,,,20
4969,28450,201707091450,2.0,,,20
4970,28450,201707091500,2.0,,,20
4971,28450,201707091520,2.0,,,20
4972,28450,201707091550,2.0,,,20
4973,28450,201707091600,2.0,,,19
4974,28450,201707091620,2.0,,,20
4975,28450,201707091650,2.0,,,20
4976,28450,201707091700,2.0,,,20
4977,28450,201707091720,2.0,,,20
4978,28450,201707091750,2.0,,,18
4979,28450,201707091800,2.0,2.0,2.0,18
4980,28450,201707091820,2.0,,,18
4981,28450,201707091850,2.0,,,18
4982,28450,201707091900,2.0,,,17
4983,28450,201707091920,2.0,,,17
4984,28450,201707091950,2.0,,,17
4985,28450,201707092000,2.0,,,17
4986,28450,201707092020,2.0,,,17
4987,28450,201707092050,2.0,,,17
4988,28450,201707092100,2.0,,,17
4989,28450,201707092120,2.0,,,16
4990,28450,201707092150,2.0,,,15
4991,28450,201707092200,2.0,,,16
4992,28450,201707092220,2.0,,,15
4993,28450,201707092250,2.0,,,15
4994,28450,201707092300,2.0,,,15
4995,28450,201707092320,2.0,,,13
4996,28450,201707092350,2.0,,,13
4997,28450,201707100000,2.0,,,13
4998,28450,201707100020,2.0,,,12
4999,28450,201707100050,2.0,,,12
5000,28450,201707100100,2.0,,,13
5001,28450,201707100120,2.0,,,12
5002,28450,201707100150,2.0,,,12
5003,28450,201707100200,2.0,,,13
5004,28450,201707100220,2.0,,,13
5005,28450,201707100250,2.0,,,13
5006,28450,201707100300,2.0,,,15
5007,28450,201707100320,2.0,,,13
5008,28450,201707100350,2.0,,,15
5009,28450,201707100400,2.0,,,14
5010,28450,201707100420,2.0,,,13
5011,28450,201707100450,2.0,,,13
5012,28450,201707100500,2.0,,,13
5013,28450,201707100520,2.0,,,13
5014,28450,201707100550,2.0,,,15
5015,28450,201707100600,2.0,2.0,2.0,16
5016,28450,201707100620,2.0,,,16
5017,28450,201707100650,2.0,,,17
5018,28450,201707100700,2.0,,,18
5019,28450,201707100720,2.0,,,17
5020,28450,201707100750,2.0,,,18
5021,28450,201707100800,2.0,,,19
5022,28450,201707100820,2.0,,,20
5023,28450,201707100850,2.0,,,18
5024,28450,201707100900,2.0,,,20
5025,28450,201707100920,2.0,,,20
5026,28450,201707100950,2.0,,,20
5027,28450,201707101000,2.0,,,20
5028,28450,201707101020,2.0,,,20
5029,28450,201707101050,2.0,,,21
5030,28450,201707101100,2.0,,,21
5031,28450,201707101120,2.0,,,21
5032,28450,201707101150,2.0,,,22
5033,28450,201707101200,2.0,,,20
5034,28450,201707101220,2.0,,,20
5035,28450,201707101250,2.0,,,18
5036,28450,201707101300,2.0,,,19
5037,28450,201707101320,2.0,,,20
5038,28450,201707101350,2.0,,,20
5039,28450,201707101400,2.0,,,19
5040,28450,201707101420,2.0,,,18
5041,28450,201707101450,2.0,,,18
5042,28450,201707101500,2.0,,,19
5043,28450,201707101520,2.0,,,18
5044,28450,201707101550,2.0,,,17
5045,28450,201707101600,2.0,,,15
5046,28450,201707101620,2.0,,,15
5047,28450,201707101650,2.0,,,16
5048,28450,201707101700,2.0,,,15
5049,28450,201707101720,2.0,,,15
5050,28450,201707101750,2.0,,,15
5051,28450,201707101800,2.0,2.0,2.0,15
5052,28450,201707101820,2.0,,,15
5053,28450,201707101850,2.0,,,15
5054,28450,201707101900,2.0,,,15
5055,28450,201707101920,2.0,,,15
5056,28450,201707101950,2.0,,,15
5057,28450,201707102000,2.0,,,14
5058,28450,201707102020,2.0,,,13
5059,28450,201707102050,2.0,,,13
5060,28450,201707102100,2.0,,,13
5061,28450,201707102120,2.0,,,13
5062,28450,201707102150,2.0,,,13
5063,28450,201707102200,2.0,,,13
5064,28450,201707102220,2.0,,,12
5065,28450,201707102250,2.0,,,12
5066,28450,201707102300,2.0,,,12
5067,28450,201707102320,2.0,,,12
5068,28450,201707102350,2.0,,,12
5069,28450,201707110000,2.0,,,12
5070,28450,201707110020,2.0,,,12
5071,28450,201707110050,2.0,,,12
5072,28450,201707110100,2.0,,,13
5073,28450,201707110120,2.0,,,12
5074,28450,201707110150,2.0,,,12
5075,28450,201707110200,2.0,,,12
5076,28450,201707110220,2.0,,,12
5077,28450,201707110250,2.0,,,12
5078,28450,201707110300,2.0,,,12
5079,28450,201707110320,2.0,,,12
5080,28450,201707110350,2.0,,,12
5081,28450,201707110400,2.0,,,13
5082,28450,201707110420,2.0,,,12
5083,28450,201707110450,2.0,,,12
5084,28450,201707110500,2.0,,,13
5085,28450,201707110520,2.0,,,12
5086,28450,201707110550,2.0,,,13
5087,28450,201707110600,2.0,2.0,2.0,14
5088,28450,201707110620,2.0,,,15
5089,28450,201707110650,2.0,,,16
5090,28450,201707110700,2.0,,,16
5091,28450,201707110720,2.0,,,16
5092,28450,201707110750,2.0,,,17
5093,28450,201707110800,2.0,,,17
5094,28450,201707110820,2.0,,,17
5095,28450,201707110850,2.0,,,18
5096,28450,201707110900,2.0,,,18
5097,28450,201707110920,2.0,,,18
5098,28450,201707110950,2.0,,,18
5099,28450,201707111000,2.0,,,20
5100,28450,201707111020,2.0,,,20
5101,28450,201707111050,2.0,,,18
5102,28450,201707111100,2.0,,,18
5103,28450,201707111120,2.0,,,17
5104,28450,201707111150,2.0,,,18
5105,28450,201707111200,2.0,,,19
5106,28450,201707111220,2.0,,,18
5107,28450,201707111250,2.0,,,20
5108,28450,201707111300,2.0,,,19
5109,28450,201707111320,2.0,,,20
5110,28450,201707111350,2.0,,,18
5111,28450,201707111400,2.0,,,19
5112,28450,201707111420,2.0,,,18
5113,28450,201707111450,2.0,,,20
5114,28450,201707111500,2.0,,,19
5115,28450,201707111520,2.0,,,20
5116,28450,201707111550,2.0,,,20
5117,28450,201707111600,2.0,,,19
5118,28450,201707111620,2.0,,,20
5119,28450,201707111650,2.0,,,18
5120,28450,201707111700,2.0,,,19
5121,28450,201707111720,2.0,,,18
5122,28450,201707111750,2.0,,,18
5123,28450,201707111800,2.0,2.0,2.0,18
5124,28450,201707111820,2.0,,,17
5125,28450,201707111850,2.0,,,17
5126,28450,201707111900,2.0,,,17
5127,28450,201707111920,2.0,,,17
5128,28450,201707111950,2.0,,,17
5129,28450,201707112000,2.0,,,17
5130,28450,201707112020,2.0,,,17
5131,28450,201707112050,2.0,,,17
5132,28450,201707112100,2.0,,,16
5133,28450,201707112120,2.0,,,17
5134,28450,201707112150,2.0,,,16
5135,28450,201707112200,2.0,,,15
5136,28450,201707112220,2.0,,,16
5137,28450,201707112250,2.0,,,16
5138,28450,201707112300,2.0,,,15
5139,28450,201707112320,2.0,,,15
5140,28450,201707112350,2.0,,,15
5141,28450,201707120000,2.0,,,14
5142,28450,201707120020,2.0,,,13
5143,28450,201707120050,2.0,,,13
5144,28450,201707120100,2.0,,,13
5145,28450,201707120120,2.0,,,13
5146,28450,201707120150,2.0,,,12
5147,28450,201707120200,2.0,,,13
5148,28450,201707120220,2.0,,,13
5149,28450,201707120250,2.0,,,13
5150,28450,201707120300,2.0,,,13
5151,28450,201707120320,2.0,,,13
5152,28450,201707120350,2.0,,,13
5153,28450,201707120400,2.0,,,13
5154,28450,201707120420,2.0,,,13
5155,28450,201707120450,2.0,,,13
5156,28450,201707120500,2.0,,,14
5157,28450,201707120520,2.0,,,15
5158,28450,201707120550,2.0,,,16
5159,28450,201707120600,2.0,2.0,2.0,16
5160,28450,201707120620,2.0,,,16
5161,28450,201707120650,2.0,,,16
5162,28450,201707120700,2.0,,,16
5163,28450,201707120720,2.0,,,17
5164,28450,201707120750,2.0,,,17
5165,28450,201707120800,2.0,,,17
5166,28450,201707120820,2.0,,,17
5167,28450,201707120850,2.0,,,17
5168,28450,201707120900,2.0,,,16
5169,28450,201707120920,2.0,,,16
5170,28450,201707120950,2.0,,,15
5171,28450,201707121000,2.0,,,15
5172,28450,201707121020,2.0,,,15
5173,28450,201707121050,2.0,,,15
5174,28450,201707121100,2.0,,,14
5175,28450,201707121120,2.0,,,15
5176,28450,201707121150,2.0,,,15
5177,28450,201707121200,2.0,,,15
5178,28450,201707121220,2.0,,,15
5179,28450,201707121250,2.0,,,15
5180,28450,201707121300,2.0,,,15
5181,28450,201707121320,2.0,,,15
5182,28450,201707121350,2.0,,,15
5183,28450,201707121400,2.0,,,15
5184,28450,201707121420,2.0,,,15
5185,28450,201707121450,2.0,,,15
5186,28450,201707121500,2.0,,,15
5187,28450,201707121520,2.0,,,16
5188,28450,201707121550,2.0,,,16
5189,28450,201707121600,2.0,,,15
5190,28450,201707121620,2.0,,,16
5191,28450,201707121650,2.0,,,16
5192,28450,201707121700,2.0,,,15
5193,28450,201707121720,2.0,,,16
5194,28450,201707121750,2.0,,,16
5195,28450,201707121800,2.0,2.0,2.0,15
5196,28450,201707121820,2.0,,,16
5197,28450,201707121850,2.0,,,16
5198,28450,201707121900,2.0,,,15
5199,28450,201707121920,2.0,,,16
5200,28450,201707121950,2.0,,,16
5201,28450,201707122000,2.0,,,15
5202,28450,201707122020,2.0,,,16
5203,28450,201707122050,2.0,,,16
5204,28450,201707122100,2.0,,,15
5205,28450,201707122120,2.0,,,16
5206,28450,201707122150,2.0,,,15
5207,28450,201707122200,2.0,,,15
5208,28450,201707122220,2.0,,,16
5209,28450,201707122250,2.0,,,16
5210,28450,201707122300,2.0,,,15
5211,28450,201707122320,2.0,,,15
5212,28450,201707122350,2.0,,,15
5213,28450,201707130000,2.0,,,15
5214,28450,201707130020,2.0,,,15
5215,28450,201707130050,2.0,,,16
5216,28450,201707130100,2.0,,,15
5217,28450,201707130120,2.0,,,16
5218,28450,201707130150,2.0,,,16
5219,28450,201707130200,2.0,,,15
5220,28450,201707130220,2.0,,,16
5221,28450,201707130250,2.0,,,16
5222,28450,201707130300,2.0,,,15
5223,28450,201707130320,2.0,,,15
5224,28450,201707130350,2.0,,,15
5225,28450,201707130400,2.0,,,15
5226,28450,201707130420,2.0,,,15
5227,28450,201707130450,2.0,,,15
5228,28450,201707130500,2.0,,,15
5229,28450,201707130520,2.0,,,15
5230,28450,201707130550,2.0,,,15
5231,28450,201707130600,2.0,2.0,2.0,15
5232,28450,201707130620,2.0,,,15
5233,28450,201707130650,2.0,,,15
5234,28450,201707130700,2.0,,,14
5235,28450,201707130720,2.0,,,13
5236,28450,201707130750,2.0,,,15
5237,28450,201707130800,2.0,,,14
5238,28450,201707130820,2.0,,,15
5239,28450,201707130850,2.0,,,16
5240,28450,201707130900,2.0,,,15
5241,28450,201707130920,2.0,,,16
5242,28450,201707130950,2.0,,,16
5243,28450,201707131000,2.0,,,15
5244,28450,201707131020,2.0,,,15
5245,28450,201707131050,2.0,,,16
5246,28450,201707131100,2.0,,,15
5247,28450,201707131120,2.0,,,16
5248,28450,201707131150,2.0,,,16
5249,28450,201707131200,2.0,,,15
5250,28450,201707131220,2.0,,,16
5251,28450,201707131250,2.0,,,17
5252,28450,201707131300,2.0,,,16
5253,28450,201707131320,2.0,,,17
5254,28450,201707131350,2.0,,,17
5255,28450,201707131400,2.0,,,17
5256,28450,201707131420,2.0,,,17
5257,28450,201707131450,2.0,,,17
5258,28450,201707131500,2.0,,,17
5259,28450,201707131520,2.0,,,17
5260,28450,201707131550,2.0,,,17
5261,28450,201707131600,2.0,,,17
5262,28450,201707131620,2.0,,,17
5263,28450,201707131650,2.0,,,17
5264,28450,201707131700,2.0,,,17
5265,28450,201707131720,2.0,,,17
5266,28450,201707131750,2.0,,,17
5267,28450,201707131800,2.0,2.0,2.0,16
5268,28450,201707131820,2.0,,,17
5269,28450,201707131850,2.0,,,15
5270,28450,201707131900,2.0,,,15
5271,28450,201707131920,2.0,,,13
5272,28450,201707131950,2.0,,,13
5273,28450,201707132000,2.0,,,14
5274,28450,201707132020,2.0,,,15
5275,28450,201707132050,2.0,,,13
5276,28450,201707132100,2.0,,,14
5277,28450,201707132120,2.0,,,13
5278,28450,201707132150,2.0,,,13
5279,28450,201707132200,2.0,,,14
5280,28450,201707132220,2.0,,,13
5281,28450,201707132250,2.0,,,13
5282,28450,201707132300,2.0,,,13
5283,28450,201707132320,2.0,,,13
5284,28450,201707132350,2.0,,,13
5285,28450,201707140000,2.0,,,13
5286,28450,201707140020,2.0,,,13
5287,28450,201707140050,2.0,,,13
5288,28450,201707140100,2.0,,,13
5289,28450,201707140120,2.0,,,13
5290,28450,201707140150,2.0,,,13
5291,28450,201707140200,2.0,,,13
5292,28450,201707140220,2.0,,,13
5293,28450,201707140250,2.0,,,15
5294,28450,201707140300,2.0,,,14
5295,28450,201707140320,2.0,,,15
5296,28450,201707140350,2.0,,,15
5297,28450,201707140400,2.0,,,15
5298,28450,201707140420,2.0,,,16
5299,28450,201707140450,2.0,,,17
5300,28450,201707140500,2.0,,,17
5301,28450,201707140520,2.0,,,17
5302,28450,201707140550,2.0,,,18
5303,28450,201707140600,2.0,2.0,2.0,18
5304,28450,201707140620,2.0,,,18
5305,28450,201707140650,2.0,,,20
5306,28450,201707140700,2.0,,,19
5307,28450,201707140720,2.0,,,21
5308,28450,201707140750,2.0,,,21
5309,28450,201707140800,2.0,,,20
5310,28450,201707140820,2.0,,,21
5311,28450,201707140850,2.0,,,21
5312,28450,201707140900,2.0,,,21
5313,28450,201707140920,2.0,,,22
5314,28450,201707140950,2.0,,,22
5315,28450,201707141000,2.0,,,21
5316,28450,201707141020,2.0,,,22
5317,28450,201707141050,2.0,,,21
5318,28450,201707141100,2.0,,,16
5319,28450,201707141120,2.0,,,13
5320,28450,201707141150,2.0,,,12
5321,28450,201707141200,2.0,,,12
5322,28450,201707141220,2.0,,,12
5323,28450,201707141250,2.0,,,12
5324,28450,201707141300,2.0,,,12
5325,28450,201707141320,2.0,,,12
5326,28450,201707141350,2.0,,,12
5327,28450,201707141400,2.0,,,12
5328,28450,201707141420,2.0,,,12
5329,28450,201707141450,2.0,,,12
5330,28450,201707141500,2.0,,,12
5331,28450,201707141520,2.0,,,12
5332,28450,201707141550,2.0,,,13
5333,28450,201707141600,2.0,,,13
5334,28450,201707141620,2.0,,,13
5335,28450,201707141650,2.0,,,13
5336,28450,201707141700,2.0,,,14
5337,28450,201707141720,2.0,,,13
5338,28450,201707141750,2.0,,,12
5339,28450,201707141800,2.0,2.0,2.0,13
5340,28450,201707141820,2.0,,,12
5341,28450,201707141850,2.0,,,12
5342,28450,201707141900,2.0,,,12
5343,28450,201707141920,2.0,,,12
5344,28450,201707141950,2.0,,,12
5345,28450,201707142000,2.0,,,12
5346,28450,201707142020,2.0,,,11
5347,28450,201707142050,2.0,,,11
5348,28450,201707142100,2.0,,,11
5349,28450,201707142120,2.0,,,11
5350,28450,201707142150,2.0,,,11
5351,28450,201707142200,2.0,,,11
5352,28450,201707142220,2.0,,,11
5353,28450,201707142250,2.0,,,11
5354,28450,201707142300,2.0,,,10
5355,28450,201707142320,2.0,,,10
5356,28450,201707142350,2.0,,,10
5357,28450,201707150000,2.0,,,9
5358,28450,201707150020,2.0,,,10
5359,28450,201707150050,2.0,,,10
5360,28450,201707150100,2.0,,,9
5361,28450,201707150120,2.0,,,10
5362,28450,201707150150,2.0,,,10
5363,28450,201707150200,2.0,,,10
5364,28450,201707150220,2.0,,,10
5365,28450,201707150250,2.0,,,10
5366,28450,201707150300,2.0,,,10
5367,28450,201707150320,2.0,,,11
5368,28450,201707150350,2.0,,,11
5369,28450,201707150400,2.0,,,11
5370,28450,201707150420,2.0,,,11
5371,28450,201707150450,2.0,,,11
5372,28450,201707150500,2.0,,,11
5373,28450,201707150520,2.0,,,12
5374,28450,201707150550,2.0,,,12
5375,28450,201707150600,2.0,2.0,2.0,12
5376,28450,201707150620,2.0,,,12
5377,28450,201707150650,2.0,,,12
5378,28450,201707150700,2.0,,,13
5379,28450,201707150720,2.0,,,13
5380,28450,201707150750,2.0,,,13
5381,28450,201707150800,2.0,,,13
5382,28450,201707150820,2.0,,,15
5383,28450,201707150850,2.0,,,13
5384,28450,201707150900,2.0,,,14
5385,28450,201707150920,2.0,,,15
5386,28450,201707150950,2.0,,,15
5387,28450,201707151000,2.0,,,14
5388,28450,201707151020,2.0,,,15
5389,28450,201707151050,2.0,,,17
5390,28450,201707151100,2.0,,,17
5391,28450,201707151120,2.0,,,16
5392,28450,201707151150,2.0,,,16
5393,28450,201707151200,2.0,,,16
5394,28450,201707151220,2.0,,,15
5395,28450,201707151250,2.0,,,15
5396,28450,201707151300,2.0,,,15
5397,28450,201707151320,2.0,,,17
5398,28450,201707151350,2.0,,,16
5399,28450,201707151400,2.0,,,15
5400,28450,201707151420,2.0,,,16
5401,28450,201707151450,2.0,,,16
5402,28450,201707151500,2.0,,,16
5403,28450,201707151520,2.0,,,16
5404,28450,201707151550,2.0,,,16
5405,28450,201707151600,2.0,,,16
5406,28450,201707151620,2.0,,,16
5407,28450,201707151650,2.0,,,15
5408,28450,201707151700,2.0,,,15
5409,28450,201707151720,2.0,,,16
5410,28450,201707151750,2.0,,,16
5411,28450,201707151800,2.0,2.0,2.0,16
5412,28450,201707151820,2.0,,,15
5413,28450,201707151850,2.0,,,15
5414,28450,201707151900,2.0,,,15
5415,28450,201707151920,2.0,,,13
5416,28450,201707151950,2.0,,,12
5417,28450,201707152000,2.0,,,14
5418,28450,201707152020,2.0,,,12
5419,28450,201707152050,2.0,,,12
5420,28450,201707152100,2.0,,,12
5421,28450,201707152120,2.0,,,11
5422,28450,201707152150,2.0,,,11
5423,28450,201707152200,2.0,,,12
5424,28450,201707152220,2.0,,,10
5425,28450,201707152250,2.0,,,10
5426,28450,201707152300,2.0,,,11
5427,28450,201707152320,2.0,,,10
5428,28450,201707152350,2.0,,,10
5429,28450,201707160000,2.0,,,10
5430,28450,201707160020,2.0,,,8
5431,28450,201707160050,2.0,,,8
5432,28450,201707160100,2.0,,,10
5433,28450,201707160120,2.0,,,8
5434,28450,201707160150,2.0,,,8
5435,28450,201707160200,2.0,,,10
5436,28450,201707160220,2.0,,,8
5437,28450,201707160250,2.0,,,10
5438,28450,201707160300,2.0,,,10
5439,28450,201707160320,2.0,,,11
5440,28450,201707160350,2.0,,,12
5441,28450,201707160400,2.0,,,12
5442,28450,201707160420,2.0,,,12
5443,28450,201707160450,2.0,,,13
5444,28450,201707160500,2.0,,,13
5445,28450,201707160520,2.0,,,15
5446,28450,201707160550,2.0,,,15
5447,28450,201707160600,2.0,2.0,2.0,15
5448,28450,201707160620,2.0,,,17
5449,28450,201707160650,2.0,,,17
5450,28450,201707160700,2.0,,,17
5451,28450,201707160720,2.0,,,17
5452,28450,201707160750,2.0,,,17
5453,28450,201707160800,2.0,,,17
5454,28450,201707160820,2.0,,,17
5455,28450,201707160850,2.0,,,17
5456,28450,201707160900,2.0,,,18
5457,28450,201707160920,2.0,,,18
5458,28450,201707160950,2.0,,,18
5459,28450,201707161000,2.0,,,18
5460,28450,201707161020,2.0,,,18
5461,28450,201707161050,2.0,,,20
5462,28450,201707161100,2.0,,,19
5463,28450,201707161120,2.0,,,18
5464,28450,201707161150,2.0,,,18
5465,28450,201707161200,2.0,,,19
5466,28450,201707161220,2.0,,,18
5467,28450,201707161250,2.0,,,18
5468,28450,201707161300,2.0,,,19
5469,28450,201707161320,2.0,,,20
5470,28450,201707161350,2.0,,,20
5471,28450,201707161400,2.0,,,20
5472,28450,201707161420,2.0,,,20
5473,28450,201707161450,2.0,,,21
5474,28450,201707161500,2.0,,,20
5475,28450,201707161520,2.0,,,20
5476,28450,201707161550,2.0,,,21
5477,28450,201707161600,2.0,,,20
5478,28450,201707161620,2.0,,,18
5479,28450,201707161650,2.0,,,18
5480,28450,201707161700,2.0,,,19
5481,28450,201707161720,2.0,,,18
5482,28450,201707161750,2.0,,,18
5483,28450,201707161800,2.0,2.0,2.0,18
5484,28450,201707161820,2.0,,,17
5485,28450,201707161850,2.0,,,17
5486,28450,201707161900,2.0,,,17
5487,28450,201707161920,2.0,,,17
5488,28450,201707161950,2.0,,,17
5489,28450,201707162000,2.0,,,16
5490,28450,201707162020,2.0,,,16
5491,28450,201707162050,2.0,,,15
5492,28450,201707162100,2.0,,,15
5493,28450,201707162120,2.0,,,15
5494,28450,201707162150,2.0,,,15
5495,28450,201707162200,2.0,,,14
5496,28450,201707162220,2.0,,,15
5497,28450,201707162250,2.0,,,13
5498,28450,201707162300,2.0,,,14
5499,28450,201707162320,2.0,,,13
5500,28450,201707162350,2.0,,,13
5501,28450,201707170000,2.0,,,13
5502,28450,201707170020,2.0,,,12
5503,28450,201707170050,2.0,,,12
5504,28450,201707170100,2.0,,,13
5505,28450,201707170120,2.0,,,12
5506,28450,201707170150,2.0,,,12
5507,28450,201707170200,2.0,,,12
5508,28450,201707170220,2.0,,,13
5509,28450,201707170250,2.0,,,13
5510,28450,201707170300,2.0,,,14
5511,28450,201707170320,2.0,,,13
5512,28450,201707170350,2.0,,,13
5513,28450,201707170400,2.0,,,14
5514,28450,201707170420,2.0,,,13
5515,28450,201707170450,2.0,,,15
5516,28450,201707170500,2.0,,,15
5517,28450,201707170520,2.0,,,15
5518,28450,201707170550,2.0,,,16
5519,28450,201707170600,2.0,2.0,2.0,16
5520,28450,201707170620,2.0,,,17
5521,28450,201707170650,2.0,,,20
5522,28450,201707170700,2.0,,,20
5523,28450,201707170720,2.0,,,20
5524,28450,201707170750,2.0,,,18
5525,28450,201707170800,2.0,,,19
5526,28450,201707170820,2.0,,,21
5527,28450,201707170850,2.0,,,21
5528,28450,201707170900,2.0,,,21
5529,28450,201707170920,2.0,,,21
5530,28450,201707170950,2.0,,,20
5531,28450,201707171000,2.0,,,20
5532,28450,201707171020,2.0,,,18
5533,28450,201707171050,2.0,,,18
5534,28450,201707171100,2.0,,,18
5535,28450,201707171120,2.0,,,18
5536,28450,201707171150,2.0,,,20
5537,28450,201707171200,2.0,,,20
5538,28450,201707171220,2.0,,,21
5539,28450,201707171250,2.0,,,20
5540,28450,201707171300,2.0,,,20
5541,28450,201707171320,2.0,,,17
5542,28450,201707171350,2.0,,,17
5543,28450,201707171400,2.0,,,18
5544,28450,201707171420,2.0,,,17
5545,28450,201707171450,2.0,,,17
5546,28450,201707171500,2.0,,,17
5547,28450,201707171520,2.0,,,17
5548,28450,201707171550,2.0,,,17
5549,28450,201707171600,2.0,,,17
5550,28450,201707171620,2.0,,,17
5551,28450,201707171650,2.0,,,17
5552,28450,201707171700,2.0,,,17
5553,28450,201707171720,2.0,,,16
5554,28450,201707171750,2.0,,,16
5555,28450,201707171800,2.0,2.0,2.0,16
5556,28450,201707171820,2.0,,,15
5557,28450,201707171850,2.0,,,15
5558,28450,201707171900,2.0,,,16
5559,28450,201707171920,2.0,,,15
5560,28450,201707171950,2.0,,,15
5561,28450,201707172000,2.0,,,15
5562,28450,201707172020,2.0,,,13
5563,28450,201707172050,2.0,,,13
5564,28450,201707172100,2.0,,,14
5565,28450,201707172120,2.0,,,13
5566,28450,201707172150,2.0,,,13
5567,28450,201707172200,2.0,,,13
5568,28450,201707172220,2.0,,,12
5569,28450,201707172250,2.0,,,12
5570,28450,201707172300,2.0,,,12
5571,28450,201707172320,2.0,,,12
5572,28450,201707172350,2.0,,,12
5573,28450,201707180000,2.0,,,12
5574,28450,201707180020,2.0,,,12
5575,28450,201707180050,2.0,,,12
5576,28450,201707180100,2.0,,,12
5577,28450,201707180120,2.0,,,12
5578,28450,201707180150,2.0,,,12
5579,28450,201707180200,2.0,,,12
5580,28450,201707180220,2.0,,,12
5581,28450,201707180250,2.0,,,12
5582,28450,201707180300,2.0,,,12
5583,28450,201707180320,2.0,,,12
5584,28450,201707180350,2.0,,,12
5585,28450,201707180400,2.0,,,12
5586,28450,201707180420,2.0,,,12
5587,28450,201707180450,2.0,,,12
5588,28450,201707180500,2.0,,,12
5589,28450,201707180520,2.0,,,12
5590,28450,201707180550,2.0,,,12
5591,28450,201707180600,2.0,2.0,2.0,13
5592,28450,201707180620,2.0,,,12
5593,28450,201707180650,2.0,,,12
5594,28450,201707180700,2.0,,,13
5595,28450,201707180720,2.0,,,12
